Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
509397c3-52ac-39f6-8bb5-c541a5899ba1,66fd7d22-1a05-3fb8-810b-0bd5c7e6fadf,José María211 Corona300,M,CHIROPRACTIC,125 IPSWICH RD,TOPSFIELD,MA,01983-1549,42.641379,-70.94344,0
df89c1d8-7827-3055-91a6-d9af89fd5e0a,66fd7d22-1a05-3fb8-810b-0bd5c7e6fadf,Rufina863 Leannon79,F,PHYSICAL THERAPY,125 IPSWICH RD,TOPSFIELD,MA,01983-1549,42.641379,-70.94344,0
6c4003ce-11ac-34d3-8de0-52d1746b5cc2,66fd7d22-1a05-3fb8-810b-0bd5c7e6fadf,Rufina863 Leannon79,F,GENERAL PRACTICE,125 IPSWICH RD,TOPSFIELD,MA,01983-1549,42.641379,-70.94344,38
cb3010c2-1cc2-38e4-80cc-747fa48a9199,3e54a0c1-21ed-34ea-9696-e64a09626bcc,Marketta481 Bernhard322,F,CLINICAL SOCIAL WORKER,33 PILGRIM PATH,CARLISLE,MA,01741-1840,42.53662,-71.36183199999999,0
b807820d-bd04-3602-ae8f-63f714afb279,3e54a0c1-21ed-34ea-9696-e64a09626bcc,Marketta481 Bernhard322,F,GENERAL PRACTICE,33 PILGRIM PATH,CARLISLE,MA,01741-1840,42.53662,-71.36183199999999,17
c159cd04-44a9-38ba-8f0b-429a5c5ad5b6,6444916c-3838-349b-8810-459e49000a47,Adah626 Fisher429,F,CLINICAL PSYCHOLOGIST,44 WOOD AVE,MANSFIELD,MA,02048-1255,42.017302,-71.21641,0
6c383a3d-549f-34c5-82de-a014ff6a62eb,6444916c-3838-349b-8810-459e49000a47,Troy560 Beier427,M,CLINICAL PSYCHOLOGIST,44 WOOD AVE,MANSFIELD,MA,02048-1255,42.017302,-71.21641,0
0c0d6a22-a173-33ad-8f2f-1053a753f431,6444916c-3838-349b-8810-459e49000a47,Adah626 Fisher429,F,CLINICAL SOCIAL WORKER,44 WOOD AVE,MANSFIELD,MA,02048-1255,42.017302,-71.21641,0
3e9df1e7-3d08-390b-9f9c-8e0ad01b0c37,6444916c-3838-349b-8810-459e49000a47,Velma961 Beier427,F,CLINICAL SOCIAL WORKER,44 WOOD AVE,MANSFIELD,MA,02048-1255,42.017302,-71.21641,0
c0e356c7-7c88-3e6e-874c-40a10dd47267,6444916c-3838-349b-8810-459e49000a47,Mervin111 Fisher429,M,GENERAL PRACTICE,44 WOOD AVE,MANSFIELD,MA,02048-1255,42.017302,-71.21641,2
59e0218a-5db8-3547-8fc3-b0b06b0a1d5c,538e03a4-90c1-3381-bd80-b8c4ea67ccd2,Ivan258 Hintz995,M,CHIROPRACTIC,65 CENTRAL ST A,GEORGETOWN,MA,01833-2425,42.726188,-70.983328,0
d4c91c7c-6a41-3893-96c3-70b05321b9a6,538e03a4-90c1-3381-bd80-b8c4ea67ccd2,Ellena683 Hintz995,F,GENERAL PRACTICE,65 CENTRAL ST A,GEORGETOWN,MA,01833-2425,42.726188,-70.983328,40
3cc45057-79b3-3e36-84c2-c43223b0d795,4cd7de25-382b-30f8-94d5-e353e3eca86a,Carson894 Blick895,M,OPTOMETRY,2 WHITING RD,DOVER,MA,02030-2451,42.234159999999996,-71.291167,0
8b154600-825b-33f6-b829-2b14e577e79c,4cd7de25-382b-30f8-94d5-e353e3eca86a,Jeri234 Blick895,F,GENERAL PRACTICE,2 WHITING RD,DOVER,MA,02030-2451,42.234159999999996,-71.291167,72
e3baea9e-1d05-338b-a914-38335efd91d0,96dea973-aaeb-3488-8295-ea624de3fd33,Aron520 Trantow673,M,OPTOMETRY,154 HAVERHILL ST,METHUEN,MA,01844-3400,42.742751,-71.178588,0
376c146c-7cc2-38fb-913b-71aba302e5a4,96dea973-aaeb-3488-8295-ea624de3fd33,Lynette631 Trantow673,F,GENERAL PRACTICE,154 HAVERHILL ST,METHUEN,MA,01844-3400,42.742751,-71.178588,42
262cdc1e-7f22-3e6c-a757-9e837b9f8057,94d9a785-a590-30fd-b4b0-fc7bddccd2c9,Augustus49 Ebert178,M,PSYCHIATRY,875 MASS AVE,CAMBRIDGE,MA,02139-3015,42.376043,-71.11868,0
47e13895-e95a-3827-85a3-e0b8e2094cd1,94d9a785-a590-30fd-b4b0-fc7bddccd2c9,Pablo44 Aguilera202,M,PSYCHIATRY,875 MASS AVE,CAMBRIDGE,MA,02139-3015,42.376043,-71.11868,0
8e6e2bc6-5b75-3a0f-b01a-9ab713d4c8c3,94d9a785-a590-30fd-b4b0-fc7bddccd2c9,Delena885 Ebert178,F,GENERAL PRACTICE,875 MASS AVE,CAMBRIDGE,MA,02139-3015,42.376043,-71.11868,71
4de6c123-f4c2-3b59-8f96-d52026249771,ee1a65b6-9cdc-32ca-a8ea-8c1b1bfca928,Spencer878 Jacobson885,M,GENERAL PRACTICE,2 PARK CENTRAL DR,SOUTHBOROUGH,MA,01772-1777,42.299625,-71.52842700000001,22
d9382cd5-ae84-3786-8aaf-e1f54b47f8ac,ee1a65b6-9cdc-32ca-a8ea-8c1b1bfca928,Spencer878 Jacobson885,M,VASCULAR SURGERY,2 PARK CENTRAL DR,SOUTHBOROUGH,MA,01772-1777,42.299625,-71.52842700000001,0
f3a55fed-c373-3ec4-bbe1-f353a9a26a02,ee1a65b6-9cdc-32ca-a8ea-8c1b1bfca928,Cary869 Ernser583,M,VASCULAR SURGERY,2 PARK CENTRAL DR,SOUTHBOROUGH,MA,01772-1777,42.299625,-71.52842700000001,0
e928d273-44ce-3c0e-b5c0-475897673083,21fa547f-6fa2-393c-8466-06386d6eaeb9,Manuela585 Negrete68,F,NURSE PRACTITIONER,62 BROWN ST,HAVERHILL,MA,01830-6778,42.782945,-71.087436,0
4338e3e6-798f-3fdf-9888-949fcc164ed2,21fa547f-6fa2-393c-8466-06386d6eaeb9,Keeley419 Kassulke119,F,NURSE PRACTITIONER,62 BROWN ST,HAVERHILL,MA,01830-6778,42.782945,-71.087436,0
23f05e92-9607-3476-a440-5533c284bc85,21fa547f-6fa2-393c-8466-06386d6eaeb9,Latonia966 Howe413,F,NEUROLOGY,62 BROWN ST,HAVERHILL,MA,01830-6778,42.782945,-71.087436,0
4062f6b5-d892-3553-a604-f7eaeaa98624,21fa547f-6fa2-393c-8466-06386d6eaeb9,Keeley419 Kassulke119,F,NEUROLOGY,62 BROWN ST,HAVERHILL,MA,01830-6778,42.782945,-71.087436,0
6347f592-e513-33b5-83b0-cb5d9cf0169d,21fa547f-6fa2-393c-8466-06386d6eaeb9,Otha286 Howe413,M,GENERAL PRACTICE,62 BROWN ST,HAVERHILL,MA,01830-6778,42.782945,-71.087436,61
67c0baf9-4f2b-3e51-a932-7cb753c1d8a5,21fa547f-6fa2-393c-8466-06386d6eaeb9,Otha286 Howe413,M,INTERNAL MEDICINE,62 BROWN ST,HAVERHILL,MA,01830-6778,42.782945,-71.087436,0
8deacdc5-5684-32b0-a0c1-68c671575a5e,21fa547f-6fa2-393c-8466-06386d6eaeb9,Abraham100 Kassulke119,M,INTERNAL MEDICINE,62 BROWN ST,HAVERHILL,MA,01830-6778,42.782945,-71.087436,0
b8c4295d-e425-35d9-b260-2cd8f781294d,21fa547f-6fa2-393c-8466-06386d6eaeb9,Cary869 Rice937,F,INTERNAL MEDICINE,62 BROWN ST,HAVERHILL,MA,01830-6778,42.782945,-71.087436,0
e6fd7522-2d6d-3b11-9bc0-d896d11f4c91,21fa547f-6fa2-393c-8466-06386d6eaeb9,Bernardina456 Lueilwitz711,F,INTERNAL MEDICINE,62 BROWN ST,HAVERHILL,MA,01830-6778,42.782945,-71.087436,0
4f93f2cc-5778-383c-bedb-9ebfdefe8fac,279b2a85-ab64-3dec-90df-fbca8b479db5,Brittani427 Beahan375,F,CLINICAL SOCIAL WORKER,48 CHERRY ST,WENHAM,MA,01984-1313,42.600633,-70.883303,0
f0bd6078-3c1d-3757-9719-c45d1b350849,279b2a85-ab64-3dec-90df-fbca8b479db5,Fabian647 Beahan375,M,GENERAL PRACTICE,48 CHERRY ST,WENHAM,MA,01984-1313,42.600633,-70.883303,72
ae0967e5-2984-3ce3-9126-4bc8e1a2de87,05558c5d-8e7b-319c-8d4e-47937f555f99,Velva240 Wuckert783,F,CLINICAL PSYCHOLOGIST,2 MORRISON COURT,CAMBRIDGE,MA,02140-1110,42.376043,-71.11868,0
7e7c881f-9a4b-3ebe-b993-a51a16710662,05558c5d-8e7b-319c-8d4e-47937f555f99,Bruno518 Wuckert783,M,GENERAL PRACTICE,2 MORRISON COURT,CAMBRIDGE,MA,02140-1110,42.376043,-71.11868,76
cad7961e-7045-327f-b81e-e7d11a834c00,5175e575-a8df-3828-ac48-5b5492a09722,Starr864 Heidenreich818,F,CLINICAL PSYCHOLOGIST,6 LYBERTY WAY,WESTFORD,MA,01886-3642,42.585541,-71.44025,0
7a13b0f5-ea11-3c9b-924d-afcd5b3c92fd,5175e575-a8df-3828-ac48-5b5492a09722,Domenic627 Cummings51,M,CLINICAL PSYCHOLOGIST,6 LYBERTY WAY,WESTFORD,MA,01886-3642,42.585541,-71.44025,0
063dfc39-c88f-349b-a572-6d118a2da854,5175e575-a8df-3828-ac48-5b5492a09722,Starr864 Heidenreich818,F,GENERAL PRACTICE,6 LYBERTY WAY,WESTFORD,MA,01886-3642,42.585541,-71.44025,59
a2b47bb1-cc69-31e0-82f2-5248d85a5979,27dc7eb2-27eb-34c4-ad55-9d3992e3c26a,Emily542 Gutkowski940,F,GENERAL PRACTICE,390 MASSACHUSETTS AVE,ARLINGTON,MA,02474-1048,42.418721999999995,-71.163912,42
36e9f5e2-637e-3e3e-a347-8010b2e934d0,1a5e3f7f-4183-395c-a0cf-492130b46ea6,Irwin931 Schneider199,M,GENERAL PRACTICE,173 MOUNT AUBURN ST,WATERTOWN,MA,02472-4005,42.369451,-71.177925,48
dddd51e3-f488-3a9d-baab-df111b5a78a4,9f515520-f81b-33a1-9492-7ba53054804d,Blake449 Conroy74,F,CLINICAL PSYCHOLOGIST,30 POND ST,WALTHAM,MA,02451-4514,42.388921,-71.24226800000001,0
15031c27-5365-3a59-8726-1c46b01c7264,9f515520-f81b-33a1-9492-7ba53054804d,Asa127 Conroy74,M,GENERAL PRACTICE,30 POND ST,WALTHAM,MA,02451-4514,42.388921,-71.24226800000001,61
dd2c3f5d-1a3d-3a8f-bd7c-b4d17d1ab6eb,b1516ff8-952b-3f90-a485-e43e29cbf469,Elsa29 Méndez913,F,CLINICAL PSYCHOLOGIST,14 MAIN ST,SOUTHBORO,MA,01772-1614,42.272062,-71.522795,0
b2b791e6-d79a-3eba-93a4-c0f7742d36dc,b1516ff8-952b-3f90-a485-e43e29cbf469,Alva958 Collins926,M,GENERAL PRACTICE,14 MAIN ST,SOUTHBORO,MA,01772-1614,42.272062,-71.522795,33
eeba7482-4586-3dcf-b54e-14039ec3b9cb,5a16b048-09b6-3d69-ae61-4715bec676c9,Perry780 Daniel959,M,GENERAL PRACTICE,340 WOOD RD,BRAINTREE,MA,02184-2401,42.205416,-71.00216800000003,10
eada8b88-2e67-3798-ab8e-365a58463514,737ae7be-959b-3c7f-b998-de3c90996c38,Shay725 Homenick806,F,NEUROLOGY,103 GARLAND ST,EVERETT,MA,02149-5066,42.405938,-71.054649,0
6197cb22-5d37-36eb-8ad7-37672e42d8ae,737ae7be-959b-3c7f-b998-de3c90996c38,Dustin31 Homenick806,M,GENERAL PRACTICE,103 GARLAND ST,EVERETT,MA,02149-5066,42.405938,-71.054649,18
f28a76f8-6aaa-3e99-8181-af833f120212,945768aa-2200-3476-b042-993a9df74c65,Clinton763 Pfeffer420,M,PHYSICAL THERAPY,19 N MAIN ST,SHERBORN,MA,01770-1546,42.231947,-71.372963,0
0fa0666b-6614-348b-893d-f2f6d1e5f306,945768aa-2200-3476-b042-993a9df74c65,Theresa98 Lakin515,F,PHYSICAL THERAPY,19 N MAIN ST,SHERBORN,MA,01770-1546,42.231947,-71.372963,0
29c2da0b-56a2-318e-ade3-43e3dc4d65b2,945768aa-2200-3476-b042-993a9df74c65,Clelia416 Bechtelar572,F,PHYSICAL THERAPY,19 N MAIN ST,SHERBORN,MA,01770-1546,42.231947,-71.372963,0
257fe358-cac6-32b2-a9e0-70d2844394c0,945768aa-2200-3476-b042-993a9df74c65,Todd315 Strosin214,M,PHYSICAL THERAPY,19 N MAIN ST,SHERBORN,MA,01770-1546,42.231947,-71.372963,0
cfd5f0b5-81dd-36ac-b74f-0762ef6a57f7,945768aa-2200-3476-b042-993a9df74c65,Clinton763 Pfeffer420,M,GENERAL PRACTICE,19 N MAIN ST,SHERBORN,MA,01770-1546,42.231947,-71.372963,35
bcb4d419-756f-3545-a7c3-fcaf12a2bf94,ea910c1c-c366-37bf-9772-6a587de6d146,Darrell400 Beer512,M,CHIROPRACTIC,100 BEDFORD ST,NEW BEDFORD,MA,02740-4839,41.661303000000004,-70.937913,0
38bcb224-dbb9-3184-a2bf-d405dbe24719,ea910c1c-c366-37bf-9772-6a587de6d146,Emily542 Beer512,F,GENERAL PRACTICE,100 BEDFORD ST,NEW BEDFORD,MA,02740-4839,41.661303000000004,-70.937913,64
6e7f4298-0b6e-30fe-8587-e1c4a4ba634a,f341b9d9-cd82-3510-b4f2-06d2f46d3455,Colton403 Price929,M,PHYSICAL THERAPY,23 WARE ST,WEST BROOKFIELD,MA,01585-3137,42.256691,-72.158169,0
ca566f03-e7db-36b3-a5b6-fbf3d94bf378,f341b9d9-cd82-3510-b4f2-06d2f46d3455,Hubert238 Larson43,M,PHYSICAL THERAPY,23 WARE ST,WEST BROOKFIELD,MA,01585-3137,42.256691,-72.158169,0
f5fca6db-dfeb-3e44-a22d-645ff79349de,f341b9d9-cd82-3510-b4f2-06d2f46d3455,Abdul218 Shields502,M,PHYSICAL THERAPY,23 WARE ST,WEST BROOKFIELD,MA,01585-3137,42.256691,-72.158169,0
9f216e0b-be0b-38b0-9d28-bcef0423836e,f341b9d9-cd82-3510-b4f2-06d2f46d3455,Silvia880 Price929,F,GENERAL PRACTICE,23 WARE ST,WEST BROOKFIELD,MA,01585-3137,42.256691,-72.158169,33
586341bb-298c-3240-a209-0dcf44f3c3de,b8dc71b2-c5bb-3a22-845d-ec6053397e1a,Brianne669 Swaniawski813,F,CHIROPRACTIC,161 EASTERN AVE,LYNN,MA,01902-1307,42.474862,-70.96218499999999,0
b59059f8-ae86-3b59-ae36-ad538cf97cc7,b8dc71b2-c5bb-3a22-845d-ec6053397e1a,Ariane992 Pollich983,F,CHIROPRACTIC,161 EASTERN AVE,LYNN,MA,01902-1307,42.474862,-70.96218499999999,0
6081bc10-6244-3ae7-a133-f450039be8c3,b8dc71b2-c5bb-3a22-845d-ec6053397e1a,Winford225 Swaniawski813,M,GENERAL PRACTICE,161 EASTERN AVE,LYNN,MA,01902-1307,42.474862,-70.96218499999999,35
ec0ce972-3079-30ac-b69c-9cc404e1463d,20d66892-61a8-344c-a5ce-06ed522f6c42,Reta616 Schroeder447,F,OPTOMETRY,17 VILLAGE SQ,CHELMSFORD,MA,01824-2712,42.597055,-71.3697,0
70aeae8f-230b-32fb-8238-cb242f7f0be2,20d66892-61a8-344c-a5ce-06ed522f6c42,Mike230 Murphy561,M,OPTOMETRY,17 VILLAGE SQ,CHELMSFORD,MA,01824-2712,42.597055,-71.3697,0
d7d105c2-bc1e-34fa-bfab-09a315320569,20d66892-61a8-344c-a5ce-06ed522f6c42,Miguel Ángel46 Osorio731,M,OPTOMETRY,17 VILLAGE SQ,CHELMSFORD,MA,01824-2712,42.597055,-71.3697,0
8e2549fa-f9f5-35b8-8dc5-16654c55c249,20d66892-61a8-344c-a5ce-06ed522f6c42,Christoper325 Schroeder447,M,GENERAL PRACTICE,17 VILLAGE SQ,CHELMSFORD,MA,01824-2712,42.597055,-71.3697,48
6372075b-ff32-378e-820a-e35df6367845,f93e59e2-c0e4-3118-a1c2-3234c6dde120,Bradley693 Beatty507,M,CLINICAL SOCIAL WORKER,604 FOUNDRY ST,EASTON,MA,02334,42.040515,-71.109329,0
fa655668-0801-34b1-bf64-44adff5ff610,f93e59e2-c0e4-3118-a1c2-3234c6dde120,Bradley693 Beatty507,M,GENERAL PRACTICE,604 FOUNDRY ST,EASTON,MA,02334,42.040515,-71.109329,57
eb3d1178-870f-314c-ac00-48ac414fd9d7,b0c10db6-0961-3327-98c1-ec76e3602c60,Chrystal576 Zemlak964,F,ORAL SURGERY,241 STATION AVE,S YARMOUTH,MA,02664-1863,41.667083,-70.200793,0
8a2a1813-12ec-37b2-b7ab-2ffd3de8a3b7,b0c10db6-0961-3327-98c1-ec76e3602c60,Carl856 Schroeder447,F,ORAL SURGERY,241 STATION AVE,S YARMOUTH,MA,02664-1863,41.667083,-70.200793,0
ec526d17-c075-3c70-82da-0a1015e19730,b0c10db6-0961-3327-98c1-ec76e3602c60,Milan77 Zemlak964,M,GENERAL PRACTICE,241 STATION AVE,S YARMOUTH,MA,02664-1863,41.667083,-70.200793,15
d87dba38-4013-3d38-a5b7-87be7e36c82e,214935b6-3ba3-31a9-9d96-56095ee9654a,Kraig824 Hilpert278,M,GENERAL PRACTICE,403 HIGHLAND AVE,SOMERVILLE,MA,02144-2530,42.390445,-71.101033,46
49ee6a9a-841b-3fbe-b549-bb0bb991daa4,d797780f-5977-3fa8-acbb-1997bad927c7,Lakisha305 Rowe323,F,GENERAL PRACTICE,3 WOODLAND RD,STONEHAM,MA,02180-1714,42.474208000000004,-71.097665,7
3c20c0ae-6434-385b-b0be-87da59137cb2,9f0d71cf-4f11-38cb-b4d5-0ac00b26deb5,Jennette837 Ruecker817,F,CLINICAL PSYCHOLOGIST,37 STONEBRIDGE RD,WAYLAND,MA,01778-3024,42.360427,-71.361099,0
cc250d1a-28b0-39db-8ebc-c380dbef8da6,9f0d71cf-4f11-38cb-b4d5-0ac00b26deb5,Jennette837 Ruecker817,F,GENERAL PRACTICE,37 STONEBRIDGE RD,WAYLAND,MA,01778-3024,42.360427,-71.361099,54
8dc93a8a-b7bd-32ab-a610-6b3740e40400,f328daa7-8d25-311b-a389-795a7bf03a47,Matthew562 Cole117,M,PSYCHIATRY,37 ADDINGTON RD,BROOKLINE,MA,02445-4519,42.323853,-71.142003,0
9594ee0d-bbd2-3663-9ea5-2415c2d39009,f328daa7-8d25-311b-a389-795a7bf03a47,Matthew562 Cole117,M,GENERAL PRACTICE,37 ADDINGTON RD,BROOKLINE,MA,02445-4519,42.323853,-71.142003,32
85640592-11bd-36f7-a5d5-6ce007726ca7,c0e5b5c1-06ff-3c39-b600-90de0f4fc39f,Raymundo71 Crooks415,M,GENERAL PRACTICE,339 WASHINGTON ST,DEDHAM,MA,02026-1870,42.246871999999996,-71.179462,33
46358175-8f1a-352f-83cc-4c9c5702d375,5db9c918-9e4d-38bb-a94c-2c031fcb6fb0,Dorian295 Anderson154,M,CHIROPRACTIC,132 S MAIN ST,ACUSHNET,MA,02743-2772,41.718216999999996,-70.901151,0
587fa416-d163-3633-9cd3-5b39cd1244a0,5db9c918-9e4d-38bb-a94c-2c031fcb6fb0,Jonah176 Shields502,M,CHIROPRACTIC,132 S MAIN ST,ACUSHNET,MA,02743-2772,41.718216999999996,-70.901151,0
4c15f2e2-bf0c-32fb-ae17-253bc875a0bc,5db9c918-9e4d-38bb-a94c-2c031fcb6fb0,Dorian295 Anderson154,M,GENERAL PRACTICE,132 S MAIN ST,ACUSHNET,MA,02743-2772,41.718216999999996,-70.901151,28
786e2f55-5bfa-3542-b9f3-90ae5ea37d1c,7851f8ca-0429-357d-86c9-8869701af00f,Luna60 Corkery305,F,GENERAL PRACTICE,11 RIVER ST,WELLESLEY,MA,02481-2098,42.305932,-71.282917,53
8fc56ca1-407e-3a6c-9039-b3e7b18051d1,2c8bb256-f256-3a96-8166-500370fbcbcd,Marlon619 Russel238,M,OPTOMETRY,677 TIMPANY BLVD,GARDNER,MA,01440-3452,42.584206,-71.988737,0
3a0761fc-1aa6-3b47-bbda-eef57a3db0d0,2c8bb256-f256-3a96-8166-500370fbcbcd,Marlon619 Russel238,M,GENERAL PRACTICE,677 TIMPANY BLVD,GARDNER,MA,01440-3452,42.584206,-71.988737,44
283053dd-1cd3-3282-86ad-17b0703d70c9,0464543f-4ff3-363a-bf9f-b86f128d973b,Breana975 Stark857,F,GENERAL PRACTICE,250 POND ST,BRAINTREE,MA,02184-5351,42.205416,-71.00216800000003,39
1d40c058-d3a3-3b13-927f-6bda3329f1d3,7868b14c-be8d-3405-bb08-311a66a1fc7c,Bette450 Reichert620,F,GENERAL PRACTICE,125 PARKER HILL AVE,BOSTON,MA,02120-2847,42.338551,-71.018253,7
f6cd552d-35b7-3769-ae0e-04d5e097477c,04407555-4681-33b8-9b33-e0eb0d6e1849,Augustine565 Bins636,M,OPTOMETRY,500 FAUNCE CORNER RD,N DARTMOUTH,MA,02747-1255,41.646686,-70.999158,0
931ea9fc-d9e9-3621-b9a5-a18b079b34c1,04407555-4681-33b8-9b33-e0eb0d6e1849,Thomasine260 Toy286,F,OPTOMETRY,500 FAUNCE CORNER RD,N DARTMOUTH,MA,02747-1255,41.646686,-70.999158,0
6b596973-8947-34fa-bc02-4afa9e72d878,04407555-4681-33b8-9b33-e0eb0d6e1849,Linnie39 Douglas31,F,OPTOMETRY,500 FAUNCE CORNER RD,N DARTMOUTH,MA,02747-1255,41.646686,-70.999158,0
be14d993-3b1d-3ec5-be13-8fda2e7dfad8,04407555-4681-33b8-9b33-e0eb0d6e1849,Larissa293 Aufderhar910,F,OPTOMETRY,500 FAUNCE CORNER RD,N DARTMOUTH,MA,02747-1255,41.646686,-70.999158,0
d985be28-ba54-393f-9946-8f19030461c7,04407555-4681-33b8-9b33-e0eb0d6e1849,Freddie621 Hegmann834,M,OPTOMETRY,500 FAUNCE CORNER RD,N DARTMOUTH,MA,02747-1255,41.646686,-70.999158,0
d033d5c2-0a42-3901-8a7d-8598156e4d86,04407555-4681-33b8-9b33-e0eb0d6e1849,Malorie969 Homenick806,F,OPTOMETRY,500 FAUNCE CORNER RD,N DARTMOUTH,MA,02747-1255,41.646686,-70.999158,0
3abaa67f-cb6f-3168-9b83-e37cf5137941,04407555-4681-33b8-9b33-e0eb0d6e1849,Colby655 Pouros728,M,OPTOMETRY,500 FAUNCE CORNER RD,N DARTMOUTH,MA,02747-1255,41.646686,-70.999158,0
097e1ee0-d3b8-35da-ba4d-076d08ee6df8,04407555-4681-33b8-9b33-e0eb0d6e1849,Horacio317 Langosh790,M,OPTOMETRY,500 FAUNCE CORNER RD,N DARTMOUTH,MA,02747-1255,41.646686,-70.999158,0
31d3598c-9ab7-3c56-bbba-dcc85e463075,04407555-4681-33b8-9b33-e0eb0d6e1849,Grady603 Smitham825,M,OPTOMETRY,500 FAUNCE CORNER RD,N DARTMOUTH,MA,02747-1255,41.646686,-70.999158,0
1be996d1-3b4f-33f4-8a16-5d62d3b4f711,04407555-4681-33b8-9b33-e0eb0d6e1849,Marty115 O'Kon634,M,OPTOMETRY,500 FAUNCE CORNER RD,N DARTMOUTH,MA,02747-1255,41.646686,-70.999158,0
64bb98c4-4c89-37c2-a4e4-1690a480a647,04407555-4681-33b8-9b33-e0eb0d6e1849,Kraig824 Stokes453,M,OPTOMETRY,500 FAUNCE CORNER RD,N DARTMOUTH,MA,02747-1255,41.646686,-70.999158,0
0f091e15-bec1-3fa1-9085-9c97c821f0c4,04407555-4681-33b8-9b33-e0eb0d6e1849,Blair400 Padberg411,M,OPTOMETRY,500 FAUNCE CORNER RD,N DARTMOUTH,MA,02747-1255,41.646686,-70.999158,0
7650c599-2f4b-3d4e-918b-048c21b9980d,04407555-4681-33b8-9b33-e0eb0d6e1849,Chris95 Jenkins714,M,OPTOMETRY,500 FAUNCE CORNER RD,N DARTMOUTH,MA,02747-1255,41.646686,-70.999158,0
96491f1b-47a7-3b21-b88b-b9c7fa76d6bb,04407555-4681-33b8-9b33-e0eb0d6e1849,Harold594 Fay398,M,OPTOMETRY,500 FAUNCE CORNER RD,N DARTMOUTH,MA,02747-1255,41.646686,-70.999158,0
051191e0-d614-37f5-a87c-c444dc2c6a43,04407555-4681-33b8-9b33-e0eb0d6e1849,Veronica155 Ryan260,F,OPTOMETRY,500 FAUNCE CORNER RD,N DARTMOUTH,MA,02747-1255,41.646686,-70.999158,0
7af0e744-1350-32df-9016-08718cbb42fe,04407555-4681-33b8-9b33-e0eb0d6e1849,Teddy976 Medhurst46,M,OPTOMETRY,500 FAUNCE CORNER RD,N DARTMOUTH,MA,02747-1255,41.646686,-70.999158,0
0a0f6f43-4c31-3640-a113-331076b08ed9,04407555-4681-33b8-9b33-e0eb0d6e1849,Isaias604 Turner526,M,OPTOMETRY,500 FAUNCE CORNER RD,N DARTMOUTH,MA,02747-1255,41.646686,-70.999158,0
d7fd1e3a-e0d7-3003-87b3-3b8afd196e19,04407555-4681-33b8-9b33-e0eb0d6e1849,Newton741 Reichert620,M,OPTOMETRY,500 FAUNCE CORNER RD,N DARTMOUTH,MA,02747-1255,41.646686,-70.999158,0
e7d3ec1f-a7e1-33e0-9b58-132466898406,04407555-4681-33b8-9b33-e0eb0d6e1849,Michael441 Beatty507,M,OPTOMETRY,500 FAUNCE CORNER RD,N DARTMOUTH,MA,02747-1255,41.646686,-70.999158,0
caf291b7-dc45-34ea-8175-9c8f6dbc8d68,04407555-4681-33b8-9b33-e0eb0d6e1849,Magnolia736 Bogan287,F,OPTOMETRY,500 FAUNCE CORNER RD,N DARTMOUTH,MA,02747-1255,41.646686,-70.999158,0
e786ea77-3be0-3840-8eda-00697d89c13a,04407555-4681-33b8-9b33-e0eb0d6e1849,Augustine565 Bins636,M,OPHTHALMOLOGY,500 FAUNCE CORNER RD,N DARTMOUTH,MA,02747-1255,41.646686,-70.999158,0
98c2bfb5-3628-31fe-af4d-f0b1d1de298e,04407555-4681-33b8-9b33-e0eb0d6e1849,Thomasine260 Toy286,F,OPHTHALMOLOGY,500 FAUNCE CORNER RD,N DARTMOUTH,MA,02747-1255,41.646686,-70.999158,0
3c978a8c-0feb-369f-a87c-8be47aa44022,04407555-4681-33b8-9b33-e0eb0d6e1849,Linnie39 Douglas31,F,OPHTHALMOLOGY,500 FAUNCE CORNER RD,N DARTMOUTH,MA,02747-1255,41.646686,-70.999158,0
f2b8de70-3a82-374e-b25f-2b9e6ca859d6,04407555-4681-33b8-9b33-e0eb0d6e1849,Julia241 Urbina137,F,OPHTHALMOLOGY,500 FAUNCE CORNER RD,N DARTMOUTH,MA,02747-1255,41.646686,-70.999158,0
61bfe28c-1c65-3d34-b157-bc82c56fb4a2,04407555-4681-33b8-9b33-e0eb0d6e1849,Mckenzie208 Hegmann834,F,OPHTHALMOLOGY,500 FAUNCE CORNER RD,N DARTMOUTH,MA,02747-1255,41.646686,-70.999158,0
33d722b1-8877-3e95-983e-c5c8c48947fa,04407555-4681-33b8-9b33-e0eb0d6e1849,Lucien408 Homenick806,M,OPHTHALMOLOGY,500 FAUNCE CORNER RD,N DARTMOUTH,MA,02747-1255,41.646686,-70.999158,0
42c96fde-66f9-3583-a26c-a64171c0ca3b,04407555-4681-33b8-9b33-e0eb0d6e1849,Colby655 Pouros728,M,OPHTHALMOLOGY,500 FAUNCE CORNER RD,N DARTMOUTH,MA,02747-1255,41.646686,-70.999158,0
11516ede-8819-3655-9d6c-d89aa0f41f6f,04407555-4681-33b8-9b33-e0eb0d6e1849,Horacio317 Langosh790,M,OPHTHALMOLOGY,500 FAUNCE CORNER RD,N DARTMOUTH,MA,02747-1255,41.646686,-70.999158,0
